41.02301,-93.65814,0,288th Avenue Overpass,https://bridgehunter.com/photos/38/36/383645-M.jpg
40.92742,-92.24078,200,28th Street Bridge,https://bridgehunter.com/photos/37/35/373567-M.jpg
43.22987,-94.95701,0,290th Street Bridge,https://bridgehunter.com/photos/31/28/312843-M.jpg
39.31911,-76.62878,0,29th Street Bridge,https://bridgehunter.com/photos/20/81/208101-M.jpg
41.97549,-91.67231,1365,2nd Avenue Bridge,https://bridgehunter.com/photos/11/00/110056-M.jpg
43.43305,-96.16617,0,2nd Avenue Bridge,https://bridgehunter.com/photos/17/12/171268-M.jpg
48.05972,-100.93614,0,2nd Avenue Bridge,https://bridgehunter.com/photos/14/32/143291-M.jpg
41.61275,-93.62051,18600,2nd Avenue Bridge,https://bridgehunter.com/photos/33/38/333803-M.jpg
44.29028,-93.26361,300,2nd Avenue Bridge,https://bridgehunter.com/photos/26/95/269597-M.jpg
47.26917,-110.73063,0,2nd Avenue Bridge Over Big Otter Creek,https://bridgehunter.com/photos/36/26/362602-M.jpg
41.61393,-93.61986,0,2nd Avenue Overpass,https://bridgehunter.com/photos/27/07/270771-M.jpg
47.06721,-109.42646,0,2nd Avenue-Big Sping Creek Bridge,https://bridgehunter.com/photos/44/83/448375-M.jpg
43.07996,-71.91481,0,2nd New Hampshire Turnpike North Bridge,https://bridgehunter.com/photos/26/92/269262-M.jpg
41.77446,-78.01806,0,2nd Street - Allegheny River (Replacement),https://bridgehunter.com/photos/43/55/435541-M.jpg
40.84333,-84.33333,0,2nd Street Arch Bridge,https://bridgehunter.com/photos/21/89/218974-M.jpg
40.89939,-97.09429,60,2nd Street Bridge,https://bridgehunter.com/photos/41/35/413514-M.jpg
38.66322,-80.71002,2300,2nd Street Bridge,https://bridgehunter.com/photos/46/13/461336-M.jpg
41.38347,-89.84304,10,2nd Street Bridge,https://bridgehunter.com/photos/22/19/221917-M.jpg
38.29139,-122.45417,820,2nd Street East Bridge,https://bridgehunter.com/photos/15/10/151049-M.jpg
42.26389,-89.09056,0,2nd Street Overpass,https://bridgehunter.com/photos/22/05/220586-M.jpg
